NO,GOVNO,정류장아이디,반대편정류장아이디,목적지방향성사용여부,정류장명(국문),정류장명(영문),경도(X),위도(Y),방향(Degree),주소(국문),주소(영문),구분,사용여부,등록일자,
402,3,가덕문의97,가덕문의98,Y,노현1리마을회관[노현2리방면],Nohyeon 1-ri Village Hall (to Nohyeon 2-ri),127.527399,36.516043,35,충청북도 청주시 상당구 문의면 노현마구로 29-3,"29-3, Nohyeonmagu-ro, Mumun-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
403,3,가덕문의98,가덕문의97,Y,노현1리마을회관[노현1리방면],Nohyeon 1-ri Village Hall (to Nohyeon 1-ri),127.527306,36.516095,205,충청북도 청주시 상당구 문의면 노현마구로 29-3,"29-3, Nohyeonmagu-ro, Mumun-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
404,3,가덕문의99,가덕문의101,N,국전2리[국전1리 방면],Gukjeon 2-ri (to Gukjeon 1-ri),127.50662,36.53307,110,충청북도 청주시 상당구 가덕면 국전길 46,"46, Gukjeon-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
405,3,가덕문의100,가덕문의102,N,국전1리[국전2리 방면],Gukjeon 1-ri(to Gukjeon 2-ri),127.511577,36.529704,140,충청북도 청주시 상당구 가덕면 국전길 111,"111, Gukjeon-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
407,3,가덕문의102,가덕문의100,N,국전1리[국전2리방면],Gukjeon 1-ri [To Gukjeon 2-ri],127.511829,36.529676,335,충청북도 청주시 상당구 가덕면 국전길 111,"111, Gukjeon-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
408,3,가덕문의103,가덕문의106,Y,행정초등학교[행정리방면],Haengjeong Elementary School [Haengjeong-ri],127.531939,36.535942,280,충청북도 청주시 상당구 가덕면 상장인차로 278,"278 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
409,3,가덕문의104,가덕문의105,Y,행정리[가덕면.삼항1리방면],"Haengjeong-ri [to Gadeok-myeon, Samhang 1-ri]",127.527,36.534486,230,충청북도 청주시 상당구 가덕면 상장인차로 235,"235 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
410,3,가덕문의105,가덕문의104,Y,행정리[행정초등학교방면],Haengjeong-ri [To Haengjeong elementary school],127.527074,36.534381,65,충청북도 청주시 상당구 가덕면 행정리 75-2,"75-2 Haengjeong-ri, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
411,3,가덕문의106,가덕문의103,Y,행정초등학교[청용리 방면],Haengjeong Elementary School [to Cheongyong-ri],127.531682,36.535884,100,충청북도 청주시 상당구 가덕면 상장인차로 278,"278 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
412,3,가덕문의107,가덕문의111,Y,인차2리[계산1리방면],Incha 2-ri [to Gyesan 1-ri],127.5565,36.556014,200,충청북도 청주시 상당구 가덕면 인차리 172-7,"172-7, Inchari, Gadeok-myeon, Chungcheongbuk-do Office",기존정류장,,2023-06-27,가덕문의
413,3,가덕문의108,가덕문의67,Y,계산1리[매화공원6지구방면],Gyesan 1-ri [to Maehwa Park District 6],127.55497,36.55285,210,충청북도 청주시 상당구 가덕면 인차시동로 20,"20, Inchasidong-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
414,3,가덕문의109,가덕문의110,Y,인차1리[인차방면],Incha 1-ri [To Incha],127.550454,36.55173,285,충청북도 청주시 상당구 가덕면 인차리 221-6,"221-6 Inchari, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
415,3,가덕문의110,가덕문의109,Y,인차1리[매화공원6지구방면],Incha 1-ri [to Maehwa Park District 6],127.550123,36.551769,105,충청북도 청주시 상당구 가덕면 인차리 222-1,"222-1 Inchari, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
416,3,가덕문의111,가덕문의107,Y,인차2리[계산3리 방면],Incha 2-ri [to Gyesan 3-ri],127.556576,36.55598,25,충청북도 청주시 상당구 가덕면 인차2길 4-19,"4-19, Incha 2-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
417,3,가덕문의112,가덕문의115,Y,매화공원6지구[인차2리방면],Maehwa Park District 6 [to Incha 2-ri],127.55327,36.54943,165,충청북도 청주시 상당구 가덕면 보청대로 4578,"4578, Bocheong-daero, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
418,3,가덕문의113,가덕문의114,Y,인차2리[피반령입구방면],Incha 2-ri [to Pibanryeong Entrance],127.553289,36.546629,110,충청북도 청주시 상당구 가덕면 보청대로 4560,"4560 Bocheong-daero, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
419,3,가덕문의114,가덕문의113,Y,인차2리[매화공원6지구방면],Incha 2-ri [To Maehwa Park District 6],127.553476,36.546726,290,충청북도 청주시 상당구 가덕면 보청대로 4542,"4542 Bocheong-daero, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
420,3,가덕문의115,가덕문의112,Y,매화공원6지구[인차1리방면],Maehwa Park District 6 [to Incha 1-ri],127.553555,36.548871,350,충청북도 청주시 상당구 가덕면 보청대로 4578,"4578, Bocheong-daero, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
421,3,가덕문의116,가덕문의119,Y,노동1리[노동3리방면],Nodong 1-ri [to Nodong 3-ri],127.526993,36.548677,60,충청북도 청주시 상당구 가덕면 고은두산로 431-17,"431-17 Goeundusan-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
422,3,가덕문의117,가덕문의118,Y,노동3리[인차방면],Nodong 3-ri [to Incha],127.53225,36.55248,55,충청북도 청주시 상당구 가덕면 행정노동길 190-12,"190-12, Administration Labor-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
423,3,가덕문의118,가덕문의117,Y,노동3리[노동1리방면],Nodong 3-ri [to Nodong 1-ri],127.53218,36.5526,240,충청북도 청주시 상당구 가덕면 행정노동길 190-12,"190-12, Administration Labor-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
424,3,가덕문의119,가덕문의116,Y,노동1리[상대리방면],Nodong 1-ri [to Sangdae-ri],127.526877,36.548758,230,충청북도 청주시 상당구 가덕면 고은두산로 431-17,"431-17 Goeundusan-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
425,3,가덕문의120,,N,한계1리마을회관[한계1리 방면],Hangye 1-ri Village Hall [to Hangye 1-ri],127.566922,36.597088,20,충청북도 청주시 상당구 가덕면 한계길 34,"34, Hangye-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
426,3,가덕문의121,,N,한계1리[점말 방면],Hangye 1-ri [To Jeommal],127.568009,36.598413,45,충청북도 청주시 상당구 가덕면 한계길 48,"48, Hangye-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
427,3,가덕문의122,가덕문의124,Y,점말[점말 방면],jeommal[to jeommal],127.57384,36.60043,110,충청북도 청주시 상당구 가덕면 한계길 124-3,"124-3 Hangye-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
428,3,가덕문의123,가덕문의125,Y,상야1리[한계1리방면],Sangya 1-ri [to Hangye 1-ri],127.57427,36.5882,310,충청북도 청주시 상당구 가덕면 은행상야로 360-4,"360-4 Eunhaengsangya-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
429,3,가덕문의124,가덕문의122,Y,점말[한계1리 방면],Jeommal [to Hangye 1-ri],127.573886,36.600487,295,충청북도 청주시 상당구 가덕면 한계길 124-3,"124-3 Hangye-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
430,3,가덕문의125,가덕문의123,Y,미륵사입구[상야1리 방면],Mireuksa Temple Entrance [to Sangya 1-ri],127.57418,36.58812,130,충청북도 청주시 상당구 가덕면 은행상야로 360-4,"360-4 Eunhaengsangya-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
431,3,가덕문의126,가덕문의86,Y,한계1리[한계리종점방면],Hangye 1-ri [to the last stop of Hangye-ri],127.565014,36.595386,350,충청북도 청주시 상당구 가덕면 한계1길 6,"6, Hangye 1-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
432,3,가덕문의127,가덕문의128,Y,한계리종점[청주시내방면],Hangye-ri last stop [to Cheongju city direction],127.562885,36.608176,310,충청북도 청주시 상당구 가덕면 한계1길 180,"180, Hangye 1-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
433,3,가덕문의128,가덕문의127,Y,한계리[한계1리방면],Hangye-ri [to Hangye 1-ri],127.562759,36.607894,170,충청북도 청주시 상당구 가덕면 한계1길 174,"174, Hangye 1-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
434,3,가덕문의129,가덕문의136,Y,매화공원후문[청룡2.3리방면],Maehwa Park Back Gate [to Cheongryong 2.3-ri],127.546689,36.543037,195,충청북도 청주시 상당구 가덕면 상장인차로 460,"460 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
435,3,가덕문의130,가덕문의135,Y,청룡2.3리[청룡2 방면],Cheonglyong 2.3-ri [to cheonglyong 2],127.544491,36.539716,190,충청북도 청주시 상당구 가덕면 청용리 208-2,"208-2 Cheongyong-ri, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
436,3,가덕문의131,가덕문의134,Y,청룡2[청용리 방면],Cheongryong 2 [to Cheongyong-ri],127.54102,36.5372,240,충청북도 청주시 상당구 가덕면 상장인차로 369,"369 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
437,3,가덕문의132,가덕문의133,Y,청용리[행정초등학교 방면],Cheongyong-ri [to AdministrationElementarySchool],127.53565,36.53555,270,충청북도 청주시 상당구 가덕면 상장인차로 317,"317 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
438,3,가덕문의133,가덕문의132,Y,청용리[청룡2리 방면],Cheongyong-ri [to Cheongnyong 2-ri],127.535516,36.535425,90,충청북도 청주시 상당구 가덕면 상장인차로 317,"317 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
439,3,가덕문의134,가덕문의131,Y,청룡2리[청룡2.3리방면],Cheongryong 2-ri [to Cheongryong 2.3-ri],127.541211,36.537159,60,충청북도 청주시 상당구 가덕면 상장인차로 369,"369 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
440,3,가덕문의135,가덕문의130,Y,청룡2.3리[매화공원후문 방면],Cheongryong 2.3-ri [to Maehwa Park back gate],127.54467,36.53983,20,충청북도 청주시 상당구 가덕면 상장인차로 411-2,"411-2 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
441,3,가덕문의136,가덕문의129,Y,매화공원후문[인차1리방면],Maehwa Park Back Gate [to Incha 1-ri],127.546713,36.542732,20,충청북도 청주시 상당구 가덕면 상장인차로 438,"438 Sangjangincha-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
442,3,가덕문의137,가덕문의138,Y,노현2리[청용리방면],Nohyeon 2-ri [to Cheongyong-ri],127.540349,36.530309,0,충청북도 청주시 상당구 가덕면 노현청용로 133,"133 Nohyeoncheongyong-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
443,3,가덕문의138,가덕문의137,Y,복대사거리[노현1리방면],Bokdae Intersection [to Nohyeon 1-ri],127.5402,36.53055,180,충청북도 청주시 상당구 가덕면 노현청용로 133,"133 Nohyeoncheongyong-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
444,3,가덕문의139,가덕문의142,Y,추정교[병암3리 방면],Chujeonggyo Bridge [to Byeongam 3-ri],127.59123,36.58392,100,충청북도 청주시 상당구 가덕면 단재로 1586,"1586 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
445,3,가덕문의140,가덕문의141,Y,금거2리[내암리 방면],Geumgeo 2-ri [to Naeam-ri],127.594328,36.583271,90,충청북도 청주시 상당구 가덕면 단재로 1608-9,"1608-9 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
446,3,가덕문의141,가덕문의140,Y,금거리[금거1리 방면],Geumgeori [to Geumgeo 1-ri],127.594358,36.58343,280,충청북도 청주시 상당구 가덕면 단재로 1609,"1609 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
447,3,가덕문의142,가덕문의139,Y,금거1리[자치연수원 방면],Geumgeo 1-ri [To Autonomous Training Center],127.590852,36.584235,280,충청북도 청주시 상당구 가덕면 단재로 1586,"1586 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
448,3,가덕문의143,,N,황청,Hwangcheong,127.557452,36.591695,305,충청북도 청주시 상당구 남일면 황청리길 59,"59, Hwangcheong-ri-gil, Namil-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
449,3,가덕문의144,,Y,농협청주연수원.단재교육연수원[병암2리.시동리 방면],Nonghyup Cheongju Training Center,127.569247,36.575606,95,충청북도 청주시 상당구 가덕면 교육원로 154,"154 Gedukwon-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
450,3,가덕문의145,가덕문의146,Y,병암2리.시동리[병암2리방면],"Byeongam 2-ri, Sidong-ri [To Byeongam 2-ri]",127.571432,36.575278,90,충청북도 청주시 상당구 가덕면 단재로 1377,"1377 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
451,3,가덕문의146,가덕문의145,Y,병암2리.시동리[농협청주연수원.단재교육연수원 방면],"Byeongam 2-ri, Sidong-ri",127.57148,36.57542,280,충청북도 청주시 상당구 가덕면 단재로 1377,"1377 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
452,3,가덕문의147,,Y,농협청주연수원.단재교육연수원[청주운전면허시험장 방면],Nonghyup Cheongju Training Center,127.569195,36.575718,270,충청북도 청주시 상당구 가덕면 교육원로 154,"154 Gedukwon-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
453,3,가덕문의148,가덕문의151,N,시동리[시동리 방면],Sidong-ri (to Sidong-ri),127.569536,36.57145,170,충청북도 청주시 상당구 가덕면 인차시동로 288-23,"288-23, Inchasidong-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
454,3,가덕문의149,가덕문의150,N,시동리[시동리 방면],Sidong-ri (to Sidong-ri),127.569769,36.569013,240,충청북도 청주시 상당구 가덕면 가덕시동길 29,"29 Gadeoksidong-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
455,3,가덕문의150,가덕문의149,N,시동리[시동리방면],Sidong-ri (to Sidong-ri),127.569779,36.568934,60,충청북도 청주시 상당구 가덕면 가덕시동길 29,"29 Gadeoksidong-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
456,3,가덕문의151,가덕문의148,N,시동리[병암2리방면],Sidong-ri (toward Byeongam 2-ri),127.56956,36.571838,350,충청북도 청주시 상당구 가덕면 인차시동로 288-23,"288-23, Inchasidong-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
457,3,가덕문의152,가덕문의158,Y,병암2리[가덕초등학교방면],Byeongam 2-ri (To Gadeok Elementary School,127.575356,36.577181,60,충청북도 청주시 상당구 가덕면 단재로 1418,"1418 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
458,3,가덕문의153,가덕문의157,Y,가덕초등학교[병암 2리 방면],Gadeok Elementary School (To Byeongam 2-ri),127.578805,36.579534,45,충청북도 청주시 상당구 가덕면 단재로 1456,"1456 Danjae-ro, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
459,3,가덕문의154,가덕문의156,Y,병암3리[병암1리 방면],Byeongam 3-ri (To Byeongam 1-ri),127.584964,36.582401,55,충청북도 청주시 상당구 가덕면 원병암1길 1,"1, Wonbyeongam 1-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
460,3,가덕문의155,,Y,병암3리[병암3리 방면],Byeongam 3-ri (To Byeongam 3-ri),127.586846,36.583445,55,충청북도 청주시 상당구 가덕면 원병암길 5,"5, Wonbyeongam-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
461,3,가덕문의156,가덕문의154,Y,자치연수원[금거1리 방면],Autonomous Training Center (to Geumgeo 1-ri),127.583894,36.582164,240,충청북도 청주시 상당구 가덕면 원병암1길 2-1,"2-1, Wonbyeongam 1-gil, Gadeok-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-27,가덕문의
